DATASET NOTE:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This is the dataset scraped from the ILThermo Ionic Liquids Databased ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"managed by NIST. We included only binary, pure compound liquids ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
with measurements made at atmospheric pressure. The SMILE string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
creation and fingerprinting was done with the RdKit.Chem python ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"library, using MolDescriptors, Fragments, and MQNs, details for which",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
can be foud here: https://www.rdkit.org/docs/source/rdkit.Chem.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Index,SMILE,Al_COO,Al_OH,Al_OH_noTert,ArN,Ar_COO,Ar_N,Ar_NH,Ar_OH,COO,COO2,C_O,C_O_noCOO,C_S,HOCCN,Imine,NH0,NH1,NH2,N_O,Ndealkylation1,Ndealkylation2,Nhpyrrole,SH,aldehyde,alkyl_carbamate,alkyl_halide,allylic_oxid,amide,amidine,aniline,aryl_methyl,azide,azo,barbitur,benzene,benzodiazepine,bicyclic,diazo,dihydropyridine,epoxide,ester,ether,furan,guanido,halogen,hdrzine,hdrzone,imidazole,imide,isocyan,isothiocyan,ketone,ketone_Topliss,lactam,lactone,methoxy,morpholine,nitrile,nitro,nitro_arom,nitro_arom_nonortho,nitroso,oxazole,oxime,para_hydroxylation,phenol,phenol_noOrthoHbond,phos_acid,phos_ester,piperdine,piperzine,priamide,prisulfonamd,pyridine,quatN,sulfide,sulfonamd,sulfone,term_acetylene,tetrazole,thiazole,thiocyan,thiophene,unbrch_alkane,urea,Chi0n,Chi0v,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,Kappa1,Kappa2,Kappa3,LabuteASA,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHBA,NumHBD,NumHeteroatoms,NumHeterocycles,NumLipinskiHBA,NumLipinskiHBD,NumRings,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Carbons,Fluroines,Chlorines,Bromines,Iodines,Sulfures,Phosphorus's,Ac. Nitrogen,Cy. Nitrogen,Ac. Oxygen,Cy. Oxygen,Heavy Atoms,Ac. Single Bonds,Ac. Double Bonds,Ac. Triple Bonds,Cy. Single Bonds,Cyc. Double Bonds,Cy.  Triple Bonds,Rotatable Bonds,H-bond acceptor sites,H-bond acceptor atoms,H-bond Donor Sites,H-bond donor atoms,negative charges,positve charges,Ac. Single calent node,Ac. Divalent nodes,ac. Trivalnt nodes,ac. Tetravalent nodes,cy. Divalent nodes,cy. Trivalent nodes,cy. Tetravalent nodes,3-membered rings,4-membered rings,5-membered rings,6-membered rings,7-membered rings,8-membered rings,9-membered rings,>10-membered rings,nodes shared by >= 2 rings,edges shared by >= 2 rings,"Temperature, K","Electrical Conductivity, S/m Liquid"
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,268.1,-2.218244625
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,273.23,-2.017276612
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,273.37,-2.00656377
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,278.1,-1.841336019
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,278.15,-1.834310624
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,283.15,-1.673664139
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,288.15,-1.517126416
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,288.16,-1.505845406
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,293.15,-1.367542708
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,293.16,-1.369572125
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,298.1,-1.191451449
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,298.15,-1.232473101
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,298.16,-1.236572006
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,303.15,-1.110698297
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,308.15,-0.993747949
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,313.15,-0.882397308
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,318.15,-0.782384471
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,323.11,-0.69572495
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,323.13,-0.698970004
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,323.15,-0.692503962
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,328.15,-0.605548319
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,328.19,-0.609064893
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,333.11,-0.517126416
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,333.12,-0.53165267
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,333.16,-0.525783736
11,F[B-](F)(F)F.C[N+]1=CN(C=C1)CCCCCCCC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11.66543363,11.66543363,6.709548596,6.709548596,4.579546409,4.579546409,2.593598922,2.593598922,1.708692282,1.708692282,17.99493506,9.864053081,14.936324,112.0878184,0,0,0,0,0,1,1,0,0,1,0,7,1,2,0,1,7,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,19,13,0,0,3,2,0,7,2,2,0,0,1,1,6,7,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,338.12,-0.449771647
